overlap PointCloud0.pcd PointCloud1.pcd PointCloud10.pcd PointCloud11.pcd PointCloud12.pcd PointCloud13.pcd PointCloud14.pcd PointCloud15.pcd PointCloud16.pcd PointCloud17.pcd PointCloud18.pcd PointCloud19.pcd PointCloud2.pcd PointCloud20.pcd PointCloud21.pcd PointCloud22.pcd PointCloud23.pcd PointCloud24.pcd PointCloud25.pcd PointCloud26.pcd PointCloud27.pcd PointCloud28.pcd PointCloud29.pcd PointCloud3.pcd PointCloud30.pcd PointCloud4.pcd PointCloud5.pcd PointCloud6.pcd PointCloud7.pcd PointCloud8.pcd PointCloud9.pcd 
PointCloud19.pcd 0.04367289112768344 0.08011451958835915 0.21614096534896993 0.26917022490702663 0.31850022628441 0.34095157513626256 0.39470888018732414 0.41350032466893605 0.5177485685051455 0.6035005214379883 0.6475571122173904 1.0 0.11511973396824147 0.48677711969461446 0.3409614135888707 0.2286849924243915 0.13960764250998603 0.07423112492867122 0.057692686094331085 0.03589067511461797 0.031305956199208985 0.036648235965447355 0.015347986068751106 0.12514511717597057 0.012839180653666791 0.1292575903661872 0.14458589952972198 0.17131697526613016 0.1638692666417426 0.16734224041242793 0.19421105448535053 
PointCloud2.pcd 0.6162115605461274 0.6204542554548934 0.1496001871464421 0.13175747522436307 0.12583471566500787 0.11057590064225256 0.05425120156522479 0.042320615881927606 0.031400195653098546 0.0247224703330356 0.027731700055293268 0.015652247883969204 1.0 0.03902428650418953 0.03757815490621411 0.010888520267109012 0.007528390965930841 0.0029773297605376206 0.005678193186168177 0.003774828803538769 0.0019139977032027562 0.0024137637701501426 0.0009038322487346348 0.4648675088256561 0.0009676321721747267 0.3677321253881162 0.30015737314448554 0.2308919229296925 0.1921228361192633 0.17449279060865128 0.1585853430309217 
PointCloud20.pcd 0.059470061072111696 0.047284766925907586 0.22842329090326527 0.267513326148379 0.29955433864437386 0.3127397007563621 0.3342945637082132 0.34985872826308584 0.4256211587195246 0.5364053867738584 0.657675764372336 0.663928616507918 0.12084316409853096 1.0 0.5088209878341247 0.3252648238229783 0.17928402901168042 0.11248337265639412 0.07748099385395124 0.04828483489169167 0.036701523404503215 0.046187604982862916 0.017904129406852893 0.09837561776043031 0.013748507180099618 0.09208392803394405 0.16519569291116873 0.16935131513792198 0.1694192809220044 0.15322400551493792 0.16950666550153895 
PointCloud21.pcd 0.03609938593828043 0.047979080768213736 0.19880125750438266 0.21225772963655773 0.25878735052444984 0.28892240492816357 0.274094822098387 0.2676995700588598 0.3508476402205529 0.4243685545555153 0.6177343375086919 0.721380512599528 0.07109208967063962 0.755344883308686 1.0 0.5135788927301752 0.3020067184424182 0.167853330329948 0.09920965261931111 0.06628340858119423 0.05134809562517751 0.05757685565142449 0.029948975094753544 0.09950346205451144 0.021046549208183572 0.1113439822930847 0.14716914609184484 0.15379944567953224 0.14900055823792688 0.1570705240580959 0.16807858423026825 
PointCloud22.pcd 0.02761789505790214 0.0520184578450761 0.14115922351112292 0.14507512028100003 0.19076714188730481 0.2060962051221504 0.19152474000610015 0.18520814270393657 0.24497968259590502 0.27215482550645925 0.37472573964205946 0.5275736198431673 0.05776439682399126 0.6242608498873442 0.6939008431968673 1.0 0.4679693418735303 0.25552702263939314 0.14478979111937582 0.08655312533821345 0.07239489555968791 0.07000403396400917 0.03593179649143521 0.08549052018457845 0.024754764505052294 0.09553607446107225 0.10956639806369728 0.12624339561380207 0.11446618849434753 0.0963035115164753 0.11176048092722139 
PointCloud23.pcd 0.00931351927761527 0.045618634865042015 0.12844243129812066 0.1217605682029408 0.14009411350362463 0.17684925208135632 0.1596701135818895 0.16880753690677677 0.21050314526937788 0.19628828864083273 0.32373284287349463 0.4154592680278232 0.05716270287721221 0.5202070105755403 0.6315290020251034 0.6812565424537993 1.0 0.4205856168739055 0.2342565326706908 0.12688691704902316 0.08740229120400717 0.06314996526996487 0.046195838265650525 0.04336851991351732 0.03157987418922489 0.0537483980159856 0.11454063414109199 0.10047252413982019 0.09826154162223505 0.08284336265004842 0.08845886692037529 
PointCloud24.pcd 0.0014708640585976446 0.003721582215377933 0.08166750575019002 0.08358259049762588 0.09588256779301291 0.11307884423648336 0.12403628789449266 0.10132180333856526 0.12673122674011114 0.21116277233196118 0.24939536628463688 0.32413302928895077 0.02905203305001925 0.39739982823466696 0.4926210007798541 0.6305367173078252 0.6884532235614653 1.0 0.38786389078093997 0.1910741256256108 0.1242929487369325 0.07945627387686202 0.06072003237875243 0.028321536806151962 0.04103612007778798 0.04585344665896684 0.06409610961392287 0.0867217500320826 0.05071025952359799 0.0345307548790239 0.05605077936051964 
PointCloud25.pcd 0.004868109366844662 0.007548078853334404 0.04740635162805637 0.048169189384510376 0.05185289276107118 0.09610751997430442 0.10305335849359618 0.09047657285100574 0.13260328421728831 0.12075922431444976 0.1629361223752359 0.2033163367727948 0.010107600273015618 0.24153852330670092 0.33041915927249366 0.5729413417914643 0.6090657244951219 0.6617316417071506 1.0 0.4337937126109126 0.2331974946802104 0.11702533424338539 0.07873288633717429 0.03456859517404746 0.06495162002649857 0.03463885654635243 0.048570682940538804 0.04753683703376561 0.04107279078170795 0.032510940699401775 0.03412695226241619 
PointCloud26.pcd 0.0016199022168116397 0.003043452649767323 0.025731901274323076 0.02451452021441615 0.0355298552887353 0.039957588014687115 0.04784111213650376 0.0652182450077559 0.059857841308488285 0.06570912446739578 0.09441575526713661 0.138585089045534 0.005772742445365116 0.17434074888570364 0.2220935027194722 0.29602976693043254 0.44270454947083193 0.6606550295509435 0.69762807045102 1.0 0.4635669265055273 0.21198138585089046 0.125036815959473 0.023670207543835534 0.10135679082644466 0.016915706179190637 0.02625223350154136 0.03138683264937462 0.027125998939700368 0.01590449449233246 0.020587484537297022 
PointCloud27.pcd 0.0010532545565798317 0.001404339408773109 0.025067458446599994 0.02707365760199015 0.033102286063937565 0.04794815981382472 0.04356461465929723 0.06171068601980118 0.05210099206548234 0.14536919079957067 0.12162582379552818 0.20572569238948352 0.0046844750278360135 0.19556429366743236 0.2612171610275752 0.3346641121064088 0.4740949534060246 0.599351997672809 0.7530268529756949 0.7684244314933143 1.0 0.4450652516275291 0.20865474315635313 0.014304199977931809 0.11332015929221294 0.011375149211062183 0.02759526938239159 0.033633928840115956 0.022900763358778626 0.012538744721188473 0.02526807836213901 
PointCloud28.pcd 0.00142537787895568 0.002717447035419102 0.017381406509567463 0.01566890215139769 0.028661375335835435 0.026907852909206505 0.033932197132837016 0.02632334543366353 0.027728214278389632 0.04799114009721282 0.043038208330769705 0.08332820607477594 0.017063516479009003 0.11165118234582333 0.10995918702188313 0.1950614245575176 0.2506614163539039 0.36982915974486763 0.5486371746754445 0.7187391045755656 0.733105683053385 1.0 0.44474866178551653 0.0063167825427100635 0.25567587522303575 0.010982587829939088 0.024518550421460655 0.022088229865255646 0.018129986258947066 0.01293094608174901 0.016479009003466025 
PointCloud29.pcd 0.0005679314565483477 0.0005287637698898409 0.010810281517747858 0.019025703794369644 0.01986780905752754 0.023432068543451652 0.026614443084455323 0.015040391676866586 0.02499877600979192 0.028533659730722156 0.03180416156670746 0.06729987760097919 0.004230110159118727 0.061542227662178706 0.13472705018359854 0.120734394124847 0.27830599755201957 0.26721175030599753 0.4260954712362301 0.6098604651162791 0.7642007343941248 0.8903500611995104 1.0 0.00773561811505508 0.516406364749082 0.011152998776009792 0.018506731946144432 0.022413708690330478 0.013385556915544676 0.009938800489596084 0.012396572827417381 
PointCloud3.pcd 0.510105606230556 0.630759137372754 0.15758396647689996 0.14003936424625935 0.1336373833358024 0.11534147425451313 0.07274978307337411 0.06888743095384224 0.050644430805697235 0.03989333559078115 0.049586252142811794 0.024983598230725275 0.6207487672218578 0.05227402594654081 0.04364986984402446 0.018200673001629596 0.013978540136716682 0.004200969291655203 0.011068548813781718 0.00687816130875537 0.003386171721233413 0.004867621849273031 0.0017989037269052508 1.0 0.0016825040739878521 0.6754566040930351 0.30696704831643773 0.2654017904382976 0.21815411314046262 0.19041925038623522 0.17845124970900086 
PointCloud30.pcd 0.00024480043868238614 0.0004602248247228859 0.006658571932160903 0.013571736320551486 0.012122517723551761 0.014668442285848576 0.016372253339077984 0.010996435705612784 0.0206415729896988 0.022756648779914613 0.028475187027535154 0.05749872703771885 0.004004935176843837 0.06258078414476519 0.0707179507265677 0.09099721906701656 0.1331126865379343 0.1292350475892053 0.2184011593748776 0.364478477145431 0.4963573694724061 0.6561630958442678 0.7508323214915201 0.0063746034232893345 1.0 0.008607183424072696 0.01474677842622694 0.018839841760996436 0.009096784301437469 0.007843406055383651 0.007647565704437743 
PointCloud4.pcd 0.4741700977869274 0.5361768742494425 0.1553439698061417 0.11743009092468691 0.08782595642477269 0.06512695144964831 0.03950077200205867 0.08369788986103963 0.07462686567164178 0.05319308629267456 0.06459083890890376 0.0380318236404186 0.5349867044089895 0.061459941670955566 0.06607050952135872 0.04051938582947332 0.03120174987133299 0.011462086121118546 0.026076513981815062 0.016447932750042887 0.007076685537828101 0.010003860010293361 0.0033775090066906844 0.604241722422371 0.0041709555669926235 1.0 0.4380682792931892 0.37516083376222337 0.285726539715217 0.2510615028306742 0.21156073082861554 
PointCloud5.pcd 0.3737200995778764 0.3950860482736227 0.20614785149908 0.14689901504491829 0.11753436519103799 0.08282281632211279 0.061002272973265506 0.10802034852256738 0.08490096330771729 0.06918497672908323 0.06729083234116247 0.0607857993289317 0.4378720640761987 0.07742179889598441 0.1226756142439658 0.04889057257278926 0.04819785691092109 0.03532849875527654 0.054334884727784395 0.022426669552981924 0.026204134646606776 0.025576361078038748 0.014330555254897716 0.5063426777789805 0.014460439441497998 0.5822383374824115 1.0 0.4721939603853231 0.3896200887541942 0.3475267886134863 0.2714904210412382 
PointCloud6.pcd 0.34088428231331414 0.39123202794440226 0.2781757129045337 0.18454949007703422 0.1403977503092805 0.09801332765019596 0.06424717489162188 0.10708902080236196 0.08507032882494205 0.0574482020147415 0.06178332692247716 0.04060670956742315 0.43702633302491917 0.07414415070016946 0.15405807196099428 0.040138890332775415 0.03266417856140388 0.017579607239762554 0.04235323471010802 0.021114241457100977 0.02997161896643137 0.022590471041989375 0.008358370325706146 0.5355282718757473 0.00774500732916801 0.5877265024794419 0.6220124543876246 1.0 0.5375243006102443 0.4802840182553461 0.3618217920595482 
PointCloud7.pcd 0.2796566719203965 0.3193539811245514 0.29377527961869315 0.21376350620003418 0.17540494863371375 0.12281384705949375 0.07234006190539488 0.13200470936746359 0.08588898805567688 0.05895254552705038 0.06122177702664211 0.050331364767095196 0.40492014963635325 0.07252046106226619 0.15271263363779647 0.05145173847819069 0.04449212889994493 0.027838438312983042 0.053445623896242 0.022141622832836445 0.023955109094016446 0.021277605818347544 0.010415677636201364 0.5327661837033099 0.015020603482653197 0.5896393915801067 0.6492945443497085 0.6417652532234481 1.0 0.5386718824177285 0.4218207022274549 
PointCloud8.pcd 0.32430073359224826 0.3707779216193951 0.37948687772154877 0.2581989721862618 0.2047095053156016 0.1536424620454278 0.1055862853556157 0.18021066258679533 0.1273880977599937 0.08512808442195284 0.08060688085991134 0.04740888941194932 0.43732101526028794 0.06520928955317563 0.11639402141932446 0.033021458553999454 0.024528264877800007 0.00905221450708093 0.029520222823741712 0.01316150798320976 0.010974461574673414 0.008610882272174493 0.003256051155309717 0.5523420030599034 0.0034227766662743714 0.5851771213369424 0.6496900866972657 0.6599976462280805 0.6459142442430662 1.0 0.5076595661213762 
PointCloud9.pcd 0.31554380271250276 0.36689905242702886 0.5114389887212774 0.36868201214015267 0.27563755834685577 0.216349139571689 0.14002243724582808 0.21519722739747982 0.15640964000240398 0.1078590460163872 0.10394254462407597 0.06339523609191257 0.41032113308091434 0.07623655267744456 0.08522146763627622 0.04009656029008154 0.03011999919866979 0.009135164372858946 0.0267544123244586 0.011779554059739168 0.008464050323537071 0.01287136646833744 0.0033155037362020954 0.5021936414447984 0.002504156900454755 0.5026243564316766 0.5861429973756436 0.6275216859987579 0.6281928000480798 0.6299056433679908 1.0 
